 INFO | 2021-03-03 14:40:28,308 | Common.java | 76 | Startup activites...
 INFO | 2021-03-03 14:40:28,314 | Common.java | 76 | Test Output Directory creation successful :D:\Quarks_NEW\iSafe_3_0_Maven_Main_Quarks_Solution\iSafe_3_0_Maven_Main_Quarks_Solution/TestResults/2021_03_03_02_40_28_PM
 INFO | 2021-03-03 14:40:28,331 | Common.java | 76 | Log File creation successful : LogFile.log
 INFO | 2021-03-03 14:40:28,997 | Common.java | 76 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2021-03-03 14:40:29,528 | Common.java | 76 | Getting value of AppURL from Test Configuration file : https://conciergeapp-test-76ff6.firebaseapp.com/auth/signin
 INFO | 2021-03-03 14:40:29,643 | Common.java | 76 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./src/main/resources/data/TestCaseSettings.xls
 INFO | 2021-03-03 14:40:30,200 | Common.java | 76 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2021-03-03 14:40:30,203 | Common.java | 76 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2021-03-03 14:40:30,207 | Common.java | 76 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2021-03-03 14:40:30,429 | Common.java | 76 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2021-03-03 14:40:30,441 | Common.java | 76 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2021-03-03 14:40:31,252 | Common.java | 76 | Waiting for 10 seconds...
 INFO | 2021-03-03 14:40:41,266 | Common.java | 76 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2021-03-03 14:40:41,272 | Common.java | 76 | Getting value of TextLoadWaitTime from Test Configuration file : 45
 INFO | 2021-03-03 14:40:41,280 | Common.java | 76 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2021-03-03 14:40:41,291 | Common.java | 76 | Getting value of ImplicitlyWaitTime from Test Configuration file : 45
 INFO | 2021-03-03 14:40:41,294 | Common.java | 76 | Element time out set
 INFO | 2021-03-03 14:40:41,297 | Common.java | 76 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2021-03-03 14:40:41,298 | Common.java | 76 | Opening Tenant Browser...
 INFO | 2021-03-03 14:40:41,300 | Common.java | 76 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2021-03-03 14:40:41,302 | Common.java | 76 | Getting value of DeviceName from Test Configuration file : Android
 INFO | 2021-03-03 14:40:41,304 | Common.java | 76 | Getting value of AppPackage from Test Configuration file : com.quarksolution.test.conciergeapp
 INFO | 2021-03-03 14:40:41,309 | Common.java | 76 | Getting value of AppActivity from Test Configuration file : com.example.conciergeapp.MainActivity
 INFO | 2021-03-03 14:40:56,538 | Common.java | 76 | Application: Open Successful : tenant
 INFO | 2021-03-03 14:40:56,539 | Common.java | 76 | Getting value of AppType from Test Configuration file : Native
 INFO | 2021-03-03 14:40:56,543 | Common.java | 76 | Getting value of GridExecution from Test Configuration file : Yes
