 INFO | 2021-02-26 01:01:06,454 | Common.java | 76 | Startup activites...
 INFO | 2021-02-26 01:01:06,469 | Common.java | 76 | Test Output Directory creation successful :D:\POC\QuarksSolution\iSafe_3_0_Maven_Main_Quarks_Solution\iSafe_3_0_Maven_Main_Quarks_Solution/TestResults/2021_02_26_01_01_06_AM
 INFO | 2021-02-26 01:01:06,469 | Common.java | 76 | Log File creation successful : LogFile.log
 INFO | 2021-02-26 01:01:06,987 | Common.java | 76 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2021-02-26 01:01:07,409 | Common.java | 76 | Getting value of AppURL from Test Configuration file : https://conciergeapp-test-76ff6.firebaseapp.com/auth/signin
 INFO | 2021-02-26 01:01:07,415 | Common.java | 76 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./src/main/resources/data/TestCaseSettings.xls
 INFO | 2021-02-26 01:01:07,571 | Common.java | 76 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2021-02-26 01:01:07,571 | Common.java | 76 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2021-02-26 01:01:07,571 | Common.java | 76 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2021-02-26 01:01:07,758 | Common.java | 76 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2021-02-26 01:01:07,758 | Common.java | 76 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2021-02-26 01:01:07,972 | Common.java | 76 | Waiting for 10 seconds...
 INFO | 2021-02-26 01:01:17,985 | Common.java | 76 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2021-02-26 01:01:17,988 | Common.java | 76 | Getting value of TextLoadWaitTime from Test Configuration file : 45
 INFO | 2021-02-26 01:01:17,988 | Common.java | 76 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2021-02-26 01:01:17,988 | Common.java | 76 | Getting value of ImplicitlyWaitTime from Test Configuration file : 45
 INFO | 2021-02-26 01:01:17,988 | Common.java | 76 | Element time out set
 INFO | 2021-02-26 01:01:17,988 | Common.java | 76 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2021-02-26 01:01:18,004 | Common.java | 76 | Opening Tenant Browser...
 INFO | 2021-02-26 01:01:18,004 | Common.java | 76 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2021-02-26 01:01:18,004 | Common.java | 76 | Getting value of DeviceName from Test Configuration file : Android
 INFO | 2021-02-26 01:01:18,004 | Common.java | 76 | Getting value of AppPackage from Test Configuration file : com.quarksolution.test.conciergeapp
 INFO | 2021-02-26 01:01:18,004 | Common.java | 76 | Getting value of AppActivity from Test Configuration file : com.example.conciergeapp.MainActivity
 INFO | 2021-02-26 01:01:24,771 | Common.java | 76 | Application: Open Successful : tenant
 INFO | 2021-02-26 01:01:24,781 | Common.java | 76 | Getting value of AppType from Test Configuration file : Native
 INFO | 2021-02-26 01:01:24,781 | Common.java | 76 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2021-02-26 01:01:24,782 | Common.java | 76 | Opening Admin Browser...
 INFO | 2021-02-26 01:01:24,782 | Common.java | 76 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2021-02-26 01:01:24,782 | Common.java | 76 | Getting value of Download directory from Test Configuration file : 
 INFO | 2021-02-26 01:01:26,892 | Common.java | 76 | Browser: Open Successful : admin
 INFO | 2021-02-26 01:01:26,898 | Common.java | 76 | Getting value of AppType from Test Configuration file : Native
 INFO | 2021-02-26 01:01:26,967 | Common.java | 76 | Getting value of indium_logo_path from Test Configuration file : Indium-Software-Logo.jpg
 INFO | 2021-02-26 01:01:26,967 | Common.java | 76 | Getting value of client_logo_path from Test Configuration file : client_logo.jpg
 INFO | 2021-02-26 01:01:26,967 | Common.java | 76 | Getting value of indium_logo_path from Test Configuration file : Indium-Software-Logo.jpg
 INFO | 2021-02-26 01:01:26,967 | Common.java | 76 | Getting value of client_logo_path from Test Configuration file : client_logo.jpg
 INFO | 2021-02-26 01:01:27,067 | Common.java | 76 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2021-02-26 01:01:27,067 | Common.java | 76 | Getting value of TextLoadWaitTime from Test Configuration file : 45
 INFO | 2021-02-26 01:01:27,067 | Common.java | 76 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2021-02-26 01:01:27,067 | Common.java | 76 | Getting value of ImplicitlyWaitTime from Test Configuration file : 45
 INFO | 2021-02-26 01:01:27,067 | Common.java | 76 | Element time out set
 INFO | 2021-02-26 01:01:27,067 | Common.java | 76 | ############# Start of Test Case[TC_tenantRegistration] : Verify the tenant is able to register to the application #############
 INFO | 2021-02-26 01:01:27,105 | Common.java | 76 | XML file is opened
 INFO | 2021-02-26 01:01:27,105 | Common.java | 76 | Test Case tag is created
 INFO | 2021-02-26 01:01:27,105 | Common.java | 76 | XML file is saved and closed
 INFO | 2021-02-26 01:01:27,105 | Common.java | 76 | Getting value of TestDataFile from Test Configuration file : ./src/main/resources/data/TestData.xls
 INFO | 2021-02-26 01:01:27,352 | Common.java | 76 | ################################DataSet: 1################################
 INFO | 2021-02-26 01:01:27,352 | Common.java | 76 | XML file is opened
 INFO | 2021-02-26 01:01:27,352 | Common.java | 76 | Test step is created
 INFO | 2021-02-26 01:01:27,368 | Common.java | 76 | XML file is saved and closed
 INFO | 2021-02-26 01:01:27,824 | Common.java | 76 | Getting value of TestDataFile from Test Configuration file : ./src/main/resources/data/TestData.xls
 INFO | 2021-02-26 01:01:28,042 | Common.java | 76 | Getting value of TestDataFile from Test Configuration file : ./src/main/resources/data/TestData.xls
 INFO | 2021-02-26 01:01:28,238 | Common.java | 76 | Getting value of TestDataFile from Test Configuration file : ./src/main/resources/data/TestData.xls
 INFO | 2021-02-26 01:01:28,379 | Common.java | 76 | Getting value of TestDataFile from Test Configuration file : ./src/main/resources/data/TestData.xls
 INFO | 2021-02-26 01:01:28,529 | Common.java | 76 | Switched to 'Tenant' Application
 INFO | 2021-02-26 01:01:28,529 | Common.java | 76 | XML file is opened
 INFO | 2021-02-26 01:01:28,529 | Common.java | 76 | Test step is created
 INFO | 2021-02-26 01:01:28,545 | Common.java | 76 | XML file is saved and closed
