 INFO | 2021-03-03 17:30:20,425 | Common.java | 76 | Startup activites...
 INFO | 2021-03-03 17:30:20,435 | Common.java | 76 | Test Output Directory creation successful :D:\Quarks_NEW\iSafe_3_0_Maven_Main_Quarks_Solution\iSafe_3_0_Maven_Main_Quarks_Solution/TestResults/2021_03_03_05_30_20_PM
 INFO | 2021-03-03 17:30:20,436 | Common.java | 76 | Log File creation successful : LogFile.log
 INFO | 2021-03-03 17:30:21,241 | Common.java | 76 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2021-03-03 17:30:21,901 | Common.java | 76 | Getting value of AppURL from Test Configuration file : https://conciergeapp-test-76ff6.firebaseapp.com/auth/signin
 INFO | 2021-03-03 17:30:21,903 | Common.java | 76 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./src/main/resources/data/TestCaseSettings.xls
 INFO | 2021-03-03 17:30:22,066 | Common.java | 76 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2021-03-03 17:30:22,067 | Common.java | 76 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2021-03-03 17:30:22,068 | Common.java | 76 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2021-03-03 17:30:22,371 | Common.java | 76 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2021-03-03 17:30:22,387 | Common.java | 76 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2021-03-03 17:30:23,276 | Common.java | 76 | Waiting for 10 seconds...
 INFO | 2021-03-03 17:30:33,283 | Common.java | 76 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2021-03-03 17:30:33,284 | Common.java | 76 | Getting value of TextLoadWaitTime from Test Configuration file : 45
 INFO | 2021-03-03 17:30:33,285 | Common.java | 76 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2021-03-03 17:30:33,285 | Common.java | 76 | Getting value of ImplicitlyWaitTime from Test Configuration file : 45
 INFO | 2021-03-03 17:30:33,292 | Common.java | 76 | Element time out set
 INFO | 2021-03-03 17:30:33,297 | Common.java | 76 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2021-03-03 17:30:33,298 | Common.java | 76 | Opening Tenant Browser...
 INFO | 2021-03-03 17:30:33,298 | Common.java | 76 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2021-03-03 17:30:33,299 | Common.java | 76 | Getting value of DeviceName from Test Configuration file : Android
 INFO | 2021-03-03 17:30:33,300 | Common.java | 76 | Getting value of AppPackage from Test Configuration file : com.quarksolution.test.conciergeapp
 INFO | 2021-03-03 17:30:33,300 | Common.java | 76 | Getting value of AppActivity from Test Configuration file : com.example.conciergeapp.MainActivity
 INFO | 2021-03-03 17:30:51,333 | Common.java | 76 | Application: Open Successful : tenant
 INFO | 2021-03-03 17:30:51,333 | Common.java | 76 | Getting value of AppType from Test Configuration file : Native
 INFO | 2021-03-03 17:30:51,334 | Common.java | 76 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2021-03-03 17:30:51,334 | Common.java | 76 | Opening Admin Browser...
 INFO | 2021-03-03 17:30:51,334 | Common.java | 76 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2021-03-03 17:30:51,339 | Common.java | 76 | Getting value of Download directory from Test Configuration file : 
 INFO | 2021-03-03 17:30:56,469 | Common.java | 76 | Browser: Open Successful : admin
 INFO | 2021-03-03 17:30:56,470 | Common.java | 76 | Getting value of AppType from Test Configuration file : Native
 INFO | 2021-03-03 17:30:56,497 | Common.java | 76 | Getting value of indium_logo_path from Test Configuration file : Indium-Software-Logo.jpg
 INFO | 2021-03-03 17:30:56,497 | Common.java | 76 | Getting value of client_logo_path from Test Configuration file : client_logo.jpg
 INFO | 2021-03-03 17:30:56,498 | Common.java | 76 | Getting value of indium_logo_path from Test Configuration file : Indium-Software-Logo.jpg
 INFO | 2021-03-03 17:30:56,498 | Common.java | 76 | Getting value of client_logo_path from Test Configuration file : client_logo.jpg
 INFO | 2021-03-03 17:30:56,577 | Common.java | 76 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2021-03-03 17:30:56,578 | Common.java | 76 | Getting value of TextLoadWaitTime from Test Configuration file : 45
 INFO | 2021-03-03 17:30:56,579 | Common.java | 76 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2021-03-03 17:30:56,579 | Common.java | 76 | Getting value of ImplicitlyWaitTime from Test Configuration file : 45
 INFO | 2021-03-03 17:30:56,580 | Common.java | 76 | Element time out set
 INFO | 2021-03-03 17:30:56,580 | Common.java | 76 | ############# Start of Test Case[TC_tenantLogin] : Verify the tenant is able to login to the application only with valid credentials #############
 INFO | 2021-03-03 17:30:56,706 | Common.java | 76 | XML file is opened
 INFO | 2021-03-03 17:30:56,708 | Common.java | 76 | Test Case tag is created
 INFO | 2021-03-03 17:30:56,715 | Common.java | 76 | XML file is saved and closed
 INFO | 2021-03-03 17:30:56,717 | Common.java | 76 | Getting value of TestDataFile from Test Configuration file : ./src/main/resources/data/TestData.xls
 INFO | 2021-03-03 17:30:57,086 | Common.java | 76 | ################################DataSet: 1################################
 INFO | 2021-03-03 17:30:57,092 | Common.java | 76 | XML file is opened
 INFO | 2021-03-03 17:30:57,093 | Common.java | 76 | Test step is created
 INFO | 2021-03-03 17:30:57,097 | Common.java | 76 | XML file is saved and closed
 INFO | 2021-03-03 17:30:58,040 | Common.java | 76 | Getting value of TestDataFile from Test Configuration file : ./src/main/resources/data/TestData.xls
 INFO | 2021-03-03 17:30:58,281 | Common.java | 76 | Getting value of TestDataFile from Test Configuration file : ./src/main/resources/data/TestData.xls
 INFO | 2021-03-03 17:30:58,448 | Common.java | 76 | Getting value of TestDataFile from Test Configuration file : ./src/main/resources/data/TestData.xls
 INFO | 2021-03-03 17:30:58,746 | Common.java | 76 | Switched to 'Tenant' Application
